Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Squad Total,,,25.5,32.0,705.0,22.03,525.0,57.0,41.0,41.0,27.0,14.0,111.0,3.47,75.0,9.0,6.0,10.0,8.0,3.0,
Opponent Total,,,27.2,32.0,727.0,22.72,534.0,60.0,45.0,47.0,29.0,12.0,79.0,2.47,50.0,5.0,5.0,8.0,9.0,2.0,
Jonathan David,ca CAN,FW,23-104,29.4,100.0,3.41,71.0,0.0,5.0,13.0,9.0,2.0,12.0,0.41,8.0,0.0,0.0,2.0,2.0,0.0,Matches
Angel Gomes,eng ENG,MF,22-240,27.4,83.0,3.03,57.0,9.0,7.0,2.0,7.0,1.0,14.0,0.51,11.0,1.0,1.0,0.0,1.0,0.0,Matches
Benjamin André,fr FRA,MF,32-268,27.3,64.0,2.35,57.0,0.0,0.0,3.0,3.0,1.0,6.0,0.22,5.0,0.0,0.0,0.0,1.0,0.0,Matches
Lucas Chevalier,fr FRA,GK,21-173,26.0,5.0,0.19,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jonathan Bamba,fr FRA,FW,27-033,25.1,94.0,3.75,79.0,2.0,3.0,8.0,2.0,0.0,13.0,0.52,10.0,0.0,0.0,3.0,0.0,0.0,Matches
José Fonte,pt POR,DF,39-127,24.8,14.0,0.56,11.0,0.0,0.0,2.0,1.0,0.0,2.0,0.08,1.0,0.0,0.0,1.0,0.0,0.0,Matches
Tiago Djaló,pt POR,DF,23-019,22.4,10.0,0.45,8.0,0.0,0.0,1.0,1.0,0.0,3.0,0.13,2.0,0.0,0.0,0.0,1.0,0.0,Matches
Bafodé Diakité,fr FRA,DF,22-112,23.5,31.0,1.32,25.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rémy Cabella,fr FRA,"MF,FW",33-051,22.9,150.0,6.54,106.0,28.0,4.0,5.0,6.0,1.0,13.0,0.57,10.0,1.0,0.0,1.0,1.0,0.0,Matches
Ismaily,br BRA,DF,33-107,17.6,39.0,2.22,35.0,0.0,0.0,2.0,1.0,1.0,6.0,0.34,4.0,0.0,0.0,1.0,1.0,0.0,Matches
André Gomes,pt POR,MF,29-272,16.5,39.0,2.37,35.0,1.0,1.0,2.0,0.0,0.0,5.0,0.3,4.0,0.0,0.0,1.0,0.0,0.0,Matches
Timothy Weah,us USA,"DF,FW",23-065,15.7,40.0,2.55,30.0,0.0,3.0,5.0,2.0,0.0,3.0,0.19,2.0,0.0,0.0,1.0,0.0,0.0,Matches
Alexsandro Ribeiro,br BRA,DF,23-262,12.9,10.0,0.77,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adam Ounas,dz ALG,FW,26-168,10.0,48.0,4.81,29.0,11.0,4.0,3.0,1.0,0.0,5.0,0.5,3.0,1.0,0.0,1.0,0.0,0.0,Matches
Edon Zhegrova,xk KVX,"FW,DF",24-028,9.8,58.0,5.88,31.0,11.0,6.0,5.0,3.0,2.0,8.0,0.81,3.0,2.0,0.0,2.0,1.0,0.0,Matches
Gabriel Gudmundsson,se SWE,"DF,FW",23-364,7.3,17.0,2.33,14.0,0.0,1.0,0.0,2.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,1.0,0.0,Matches
Leny Yoro,fr FRA,DF,17-166,6.5,4.0,0.61,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leonardo César Jardim,br BRA,GK,28-039,6.0,,,,,,,,,,,,,,,,,Matches
Mohamed Lamine Bayo,gn GUI,"FW,MF",24-328,6.4,25.0,3.91,12.0,0.0,5.0,5.0,2.0,1.0,3.0,0.47,1.0,0.0,1.0,1.0,0.0,0.0,Matches
Akim Zedadka,dz ALG,"DF,MF",27-333,3.9,7.0,1.77,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlos Baleba,cm CMR,MF,19-115,3.2,8.0,2.49,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yusuf Yazıcı,tr TUR,MF,26-089,2.2,11.0,4.95,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Alan Virginius,fr FRA,FW,20-115,2.8,8.0,2.85,4.0,0.0,0.0,3.0,1.0,0.0,1.0,0.36,0.0,0.0,0.0,1.0,0.0,0.0,Matches
Jonas Martin,fr FRA,MF,33-019,2.2,3.0,1.37,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Simon Ramet,fr FRA,DF,20-046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.8,32.0,868.0,27.12,646.0,65.0,40.0,64.0,43.0,10.0,96.0,3.0,65.0,5.0,2.0,15.0,9.0,0.0,
Opponent Total,,,27.1,32.0,472.0,14.75,311.0,51.0,32.0,28.0,34.0,16.0,63.0,1.97,42.0,0.0,6.0,6.0,7.0,2.0,
Arthur Theate,be BEL,DF,22-338,30.9,22.0,0.71,21.0,0.0,0.0,0.0,0.0,1.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Benjamin Bourigeaud,fr FRA,"MF,FW",29-104,28.3,131.0,4.63,80.0,39.0,3.0,7.0,1.0,1.0,13.0,0.46,12.0,0.0,0.0,1.0,0.0,0.0,Matches
Steve Mandanda,fr FRA,GK,38-031,28.5,5.0,0.18,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Adrien Truffert,fr FRA,DF,21-159,21.7,51.0,2.35,40.0,3.0,3.0,3.0,2.0,0.0,8.0,0.37,7.0,1.0,0.0,0.0,0.0,0.0,Matches
Amine Gouiri,fr FRA,"FW,MF",23-071,22.2,80.0,3.59,62.0,0.0,6.0,9.0,2.0,1.0,9.0,0.4,7.0,0.0,2.0,0.0,0.0,0.0,Matches
Hamari Traoré,ml MLI,DF,31-091,22.4,49.0,2.19,45.0,0.0,0.0,3.0,0.0,1.0,7.0,0.31,7.0,0.0,0.0,0.0,0.0,0.0,Matches
Arnaud Kalimuendo,fr FRA,FW,21-098,18.5,33.0,1.78,22.0,0.0,1.0,6.0,3.0,1.0,5.0,0.27,4.0,0.0,0.0,1.0,0.0,0.0,Matches
Flavien Tait,fr FRA,MF,30-085,17.7,55.0,3.11,43.0,0.0,6.0,2.0,0.0,4.0,6.0,0.34,4.0,0.0,2.0,0.0,0.0,0.0,Matches
Martin Terrier,fr FRA,"FW,MF",26-055,14.7,56.0,3.82,43.0,0.0,3.0,8.0,1.0,1.0,9.0,0.61,6.0,0.0,1.0,1.0,1.0,0.0,Matches
Baptiste Santamaria,fr FRA,MF,28-050,15.3,32.0,2.09,30.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joe Rodon,wls WAL,DF,25-188,13.7,3.0,0.22,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Chimuanya Ugochukwu,fr FRA,MF,19-033,13.8,10.0,0.73,8.0,0.0,1.0,0.0,0.0,1.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Lovro Majer,hr CRO,"MF,FW",25-101,13.2,56.0,4.25,37.0,6.0,2.0,5.0,5.0,1.0,4.0,0.3,2.0,2.0,0.0,0.0,0.0,0.0,Matches
Désiré Doué,fr FRA,"MF,FW",17-329,12.2,35.0,2.86,23.0,3.0,3.0,1.0,3.0,2.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Christopher Wooh,cm CMR,DF,21-222,10.2,4.0,0.39,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,Matches
Warmed Omari,fr FRA,DF,23-005,10.1,11.0,1.08,8.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Birger Meling,no NOR,DF,28-132,12.2,16.0,1.31,15.0,1.0,0.0,0.0,0.0,0.0,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Jeremy Doku,be BEL,"MF,FW",20-336,8.8,50.0,5.69,31.0,0.0,16.0,1.0,1.0,1.0,3.0,0.34,0.0,0.0,3.0,0.0,0.0,0.0,Matches
Karl Toko Ekambi,cm CMR,"MF,FW",30-226,6.9,15.0,2.18,12.0,0.0,1.0,2.0,0.0,0.0,2.0,0.29,1.0,0.0,0.0,1.0,0.0,0.0,Matches
Djed Spence,eng ENG,DF,22-262,6.4,11.0,1.73,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Xeka,pt POR,MF,28-169,6.1,8.0,1.31,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.16,0.0,0.0,0.0,0.0,1.0,0.0,Matches
Doğan Alemdar,tr TUR,GK,20-181,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gaëtan Laborde,fr FRA,FW,28-360,2.8,10.0,3.61,6.0,0.0,1.0,3.0,0.0,0.0,1.0,0.36,0.0,0.0,0.0,1.0,0.0,0.0,Matches
Kamaldeen Sulemana,gh GHA,"FW,MF",21-072,3.6,13.0,3.6,9.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lorenz Assignon,tg TOG,DF,22-310,2.2,3.0,1.38,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.46,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Ibrahim Salah,ma MAR,"FW,MF",21-241,1.9,7.0,3.68,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jeanöel Belocian,fr FRA,DF,18-070,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Loïc Bade,fr FRA,DF,23-017,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
Matthis Abline,fr FRA,"FW,MF",20-031,1.2,7.0,5.94,2.0,0.0,0.0,3.0,1.0,1.0,2.0,1.7,0.0,0.0,0.0,0.0,1.0,1.0,Matches
Sehrou Guirassy,gn GUI,MF,27-047,0.3,2.0,7.83,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alan Do Marcolino,ga GAB,FW,21-040,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guela Doué,fr FRA,"FW,MF",20-193,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,25.9,32.0,776.0,24.25,571.0,53.0,54.0,59.0,22.0,17.0,85.0,2.66,63.0,3.0,8.0,6.0,4.0,1.0,
Opponent Total,,,27.0,32.0,570.0,17.81,432.0,52.0,17.0,32.0,23.0,14.0,51.0,1.59,32.0,6.0,2.0,10.0,1.0,0.0,
Nicolás Tagliafico,ar ARG,DF,30-240,28.7,52.0,1.81,41.0,5.0,0.0,3.0,2.0,1.0,5.0,0.17,4.0,1.0,0.0,0.0,0.0,0.0,Matches
Castello Lukeba,fr FRA,DF,20-132,28.2,16.0,0.57,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Alexandre Lacazette,fr FRA,FW,31-335,26.5,92.0,3.46,65.0,1.0,9.0,7.0,9.0,1.0,7.0,0.26,6.0,0.0,0.0,0.0,1.0,0.0,Matches
Anthony Lopes,pt POR,GK,32-209,25.3,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Maxence Caqueret,fr FRA,MF,23-072,25.1,86.0,3.43,63.0,10.0,6.0,3.0,3.0,1.0,13.0,0.52,9.0,1.0,1.0,1.0,0.0,1.0,Matches
Johann Lepenant,fr FRA,MF,20-188,20.2,29.0,1.44,22.0,0.0,0.0,3.0,3.0,1.0,4.0,0.2,2.0,0.0,0.0,1.0,1.0,0.0,Matches
Thiago Mendes,br BRA,"MF,DF",31-044,19.9,23.0,1.15,22.0,0.0,0.0,1.0,0.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Corentin Tolisso,fr FRA,MF,28-268,17.9,65.0,3.64,54.0,4.0,0.0,3.0,4.0,0.0,7.0,0.39,6.0,0.0,0.0,1.0,0.0,0.0,Matches
Sinaly Diomande,ci CIV,DF,22-019,17.7,10.0,0.56,8.0,1.0,0.0,0.0,0.0,1.0,1.0,0.06,0.0,1.0,0.0,0.0,0.0,0.0,Matches
Malo Gusto,fr FRA,DF,19-344,16.1,48.0,2.97,40.0,2.0,4.0,0.0,2.0,0.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Rayan Cherki,fr FRA,"MF,FW",19-254,16.1,97.0,6.02,57.0,22.0,14.0,3.0,1.0,0.0,10.0,0.62,7.0,1.0,1.0,1.0,0.0,0.0,Matches
Karl Toko Ekambi,cm CMR,"FW,MF",30-226,15.0,47.0,3.13,39.0,0.0,4.0,3.0,1.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Dejan Lovren,hr CRO,DF,33-297,13.7,10.0,0.73,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tetê,br BRA,"FW,MF",23-072,12.3,30.0,2.44,20.0,4.0,2.0,3.0,1.0,0.0,7.0,0.57,4.0,0.0,1.0,1.0,1.0,0.0,Matches
Bradley Barcola,fr FRA,"FW,MF",20-238,11.3,22.0,1.96,18.0,0.0,2.0,1.0,0.0,1.0,5.0,0.44,5.0,0.0,0.0,0.0,0.0,0.0,Matches
Sael Kumbedi,fr FRA,DF,18-033,10.2,16.0,1.56,12.0,1.0,1.0,1.0,0.0,1.0,5.0,0.49,4.0,1.0,0.0,0.0,0.0,0.0,Matches
Moussa Dembélé,fr FRA,"FW,MF",26-290,9.6,14.0,1.46,12.0,0.0,1.0,0.0,0.0,1.0,2.0,0.21,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Rémy Riou,fr FRA,GK,35-265,6.7,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Houssem Aouar,fr FRA,MF,24-302,5.3,12.0,2.26,8.0,0.0,2.0,2.0,0.0,0.0,2.0,0.38,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Amin Sarr,se SWE,FW,22-048,4.8,7.0,1.45,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Jérôme Boateng,de GER,DF,34-237,3.5,2.0,0.57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Damien Da Silva,fr FRA,DF,34-346,3.8,1.0,0.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Romain Faivre,fr FRA,MF,24-288,3.3,13.0,3.87,10.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,Matches
Henrique,br BRA,DF,29-003,2.5,2.0,0.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Paquetá,br BRA,MF,25-244,1.8,9.0,5.09,5.0,0.0,1.0,1.0,0.0,2.0,1.0,0.57,0.0,0.0,0.0,1.0,0.0,0.0,Matches
Jeff Reine-Adélaïde,fr FRA,MF,25-101,3.7,20.0,5.36,16.0,1.0,1.0,1.0,0.0,1.0,2.0,0.54,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Jefferson,br BRA,FW,23-119,1.8,4.0,2.28,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.57,0.0,0.0,0.0,0.0,1.0,0.0,Matches
Mohamed El Arouch,fr FRA,MF,19-022,0.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.3,32.0,730.0,22.81,547.0,54.0,49.0,39.0,30.0,11.0,83.0,2.59,63.0,6.0,3.0,6.0,4.0,1.0,
Opponent Total,,,26.9,32.0,602.0,18.81,440.0,53.0,35.0,33.0,31.0,10.0,56.0,1.75,34.0,5.0,4.0,5.0,8.0,0.0,
Yunis Abdelhamid,ma MAR,DF,35-212,32.0,38.0,1.19,30.0,0.0,2.0,4.0,0.0,2.0,6.0,0.19,3.0,0.0,2.0,1.0,0.0,0.0,Matches
Folarin Balogun,eng ENG,FW,21-299,27.4,66.0,2.41,40.0,1.0,9.0,10.0,6.0,0.0,9.0,0.33,4.0,0.0,2.0,1.0,2.0,0.0,Matches
Junya Ito,jp JPN,FW,30-050,26.4,114.0,4.32,78.0,15.0,13.0,3.0,4.0,1.0,11.0,0.42,8.0,1.0,2.0,0.0,0.0,0.0,Matches
Yehvann Diouf,fr FRA,GK,23-163,25.0,4.0,0.16,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Marshall Munetsi,zw ZIM,MF,26-310,24.1,60.0,2.49,46.0,0.0,3.0,5.0,5.0,1.0,3.0,0.12,2.0,0.0,1.0,0.0,0.0,0.0,Matches
Azor Matusiwa,nl NED,MF,25-000,23.0,54.0,2.34,53.0,0.0,0.0,0.0,0.0,1.0,3.0,0.13,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Emmanuel Agbadou,ci CIV,DF,25-315,22.9,28.0,1.22,23.0,1.0,0.0,4.0,0.0,0.0,3.0,0.13,2.0,0.0,0.0,1.0,0.0,0.0,Matches
Alexis Flips,fr FRA,"FW,DF",23-100,17.7,78.0,4.4,56.0,10.0,1.0,7.0,1.0,3.0,9.0,0.51,8.0,0.0,0.0,1.0,0.0,0.0,Matches
Thibault De Smet,be BEL,DF,24-327,16.6,21.0,1.26,19.0,2.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Thomas Foket,be BEL,DF,28-215,16.4,29.0,1.77,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dion Lopy,sn SEN,MF,21-085,14.0,36.0,2.58,26.0,2.0,1.0,3.0,4.0,0.0,4.0,0.29,2.0,0.0,0.0,0.0,2.0,0.0,Matches
Banzouzi Locko,fr FRA,DF,20-357,11.8,21.0,1.78,18.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrew Gravillon,gp GLP,DF,25-079,11.5,9.0,0.78,5.0,2.0,0.0,2.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Arber Zeneli,xk KVX,"FW,MF",28-062,10.9,47.0,4.3,28.0,8.0,6.0,3.0,2.0,0.0,7.0,0.64,5.0,0.0,0.0,1.0,1.0,0.0,Matches
Kamory Doumbia,ml MLI,MF,20-069,11.0,37.0,3.36,30.0,0.0,2.0,2.0,2.0,1.0,3.0,0.27,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Jens Cajuste,se SWE,MF,23-261,12.8,41.0,3.2,32.0,0.0,3.0,1.0,1.0,4.0,3.0,0.23,2.0,0.0,1.0,0.0,0.0,0.0,Matches
Maxime Busi,be BEL,DF,23-196,8.5,16.0,1.89,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Patrick Pentz,at AUT,GK,26-116,7.0,2.0,0.29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mitchell van Bergen,nl NED,"FW,DF",23-244,10.0,32.0,3.2,23.0,2.0,2.0,3.0,1.0,1.0,3.0,0.3,1.0,0.0,0.0,1.0,1.0,0.0,Matches
Check Keita,fr FRA,DF,20-026,5.9,6.0,1.02,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wout Faes,be BEL,DF,25-025,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.67,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Myziane Maolida,fr FRA,"MF,FW",24-073,2.2,3.0,1.36,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Noah Holm,no NOR,"FW,MF",21-340,2.2,7.0,3.28,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ibrahim Diakité,gn GUI,DF,19-179,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
El Bilal Touré,ml MLI,FW,21-207,1.0,2.0,1.98,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Valentin Atangana Edoa,fr FRA,MF,17-246,0.8,1.0,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kaj Sierhuis,nl NED,"FW,MF",25-001,1.3,2.0,1.57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Martin Adeline,fr FRA,"MF,FW",19-147,1.2,2.0,1.68,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nathanael Mbuku,fr FRA,"FW,MF",21-043,0.7,1.0,1.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafik Guitane,fr FRA,FW,23-337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,25.6,32.0,760.0,23.75,575.0,46.0,43.0,48.0,29.0,19.0,70.0,2.19,49.0,1.0,8.0,6.0,6.0,0.0,
Opponent Total,,,27.1,32.0,700.0,21.87,512.0,52.0,39.0,57.0,31.0,9.0,55.0,1.72,37.0,4.0,4.0,5.0,4.0,1.0,
Mory Diaw,sn SEN,GK,29-310,32.0,4.0,0.12,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mateusz Wieteska,pl POL,DF,26-076,30.8,18.0,0.59,13.0,0.0,1.0,3.0,1.0,0.0,3.0,0.1,0.0,0.0,0.0,2.0,1.0,0.0,Matches
Neto Borges,br BRA,DF,26-227,26.5,66.0,2.49,57.0,2.0,3.0,2.0,2.0,0.0,4.0,0.15,1.0,0.0,0.0,1.0,2.0,0.0,Matches
Johan Gastien,fr FRA,MF,35-093,22.9,58.0,2.53,37.0,18.0,0.0,2.0,1.0,0.0,9.0,0.39,5.0,4.0,0.0,0.0,0.0,0.0,Matches
Alidu Seidu,gh GHA,DF,22-328,22.3,20.0,0.9,13.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yohann Magnin,fr FRA,"MF,DF",25-311,23.4,44.0,1.88,36.0,0.0,1.0,1.0,2.0,4.0,3.0,0.13,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Jim Allevinah,ga GAB,"DF,FW",28-060,21.7,41.0,1.89,32.0,1.0,3.0,2.0,3.0,0.0,2.0,0.09,1.0,0.0,0.0,1.0,0.0,0.0,Matches
Elba Rashani,xk KVX,"MF,FW",29-354,19.2,31.0,1.61,24.0,0.0,1.0,4.0,2.0,0.0,4.0,0.21,3.0,0.0,0.0,1.0,0.0,0.0,Matches
Saîf-Eddine Khaoui,tn TUN,MF,28-001,19.6,65.0,3.31,40.0,11.0,4.0,5.0,5.0,0.0,5.0,0.25,2.0,0.0,1.0,2.0,0.0,0.0,Matches
Grejohn Kyei,fr FRA,FW,27-259,19.6,45.0,2.3,26.0,0.0,8.0,7.0,3.0,1.0,9.0,0.46,4.0,0.0,2.0,1.0,1.0,1.0,Matches
Muhammed Saracevic Cham,at AUT,MF,22-214,18.8,53.0,2.82,37.0,8.0,2.0,4.0,2.0,0.0,5.0,0.27,4.0,0.0,1.0,0.0,0.0,0.0,Matches
Maximiliano Caufriez,be BEL,DF,26-071,18.7,8.0,0.43,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Komnen Andrić,rs SRB,FW,27-301,15.3,30.0,1.96,25.0,0.0,1.0,2.0,2.0,0.0,4.0,0.26,2.0,0.0,0.0,2.0,0.0,0.0,Matches
Maxime Gonalons,fr FRA,MF,34-049,13.2,18.0,1.36,17.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Florent Ogier,fr FRA,DF,34-038,15.9,11.0,0.69,9.0,2.0,0.0,0.0,0.0,0.0,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Jérémie Bela,ao ANG,"DF,MF",30-020,8.0,10.0,1.24,7.0,0.0,1.0,1.0,1.0,0.0,3.0,0.37,1.0,0.0,1.0,0.0,1.0,0.0,Matches
Cheick Konaté,ci CIV,DF,19-056,6.2,7.0,1.13,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Aïman Maurer,ma MAR,MF,18-215,4.7,10.0,2.14,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mehdi Zeffane,dz ALG,"DF,FW",30-344,3.7,9.0,2.45,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jodel Dossou,bj BEN,"MF,DF",31-042,2.9,5.0,1.74,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Arial Mendy,sn SEN,DF,28-172,2.5,5.0,2.03,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
